9.422000122070312500e+01
4.822000122070312500e+01
9.396600341796875000e+01
1.096409988403320312e+02
9.991400146484375000e+01
1.667740020751953125e+02
1.971499938964843750e+02
1.556940002441406250e+02
1.281139984130859375e+02
1.601739959716796875e+02
1.969949951171875000e+02
2.129299926757812500e+02
1.920610046386718750e+02
2.141430053710937500e+02
2.280939941406250000e+02
1.418059997558593750e+02
1.341790008544921875e+02
1.543139953613281250e+02
1.382640075683593750e+02
4.490900039672851562e+01
8.332199859619140625e+01
1.428110046386718750e+02
9.079499816894531250e+01
1.221159973144531250e+02
1.212509994506835938e+02
9.977799987792968750e+01
7.092400360107421875e+01
5.795600128173828125e+01
5.034099960327148438e+01
7.801399993896484375e+01
3.215999984741210938e+01
9.800999641418457031e+00
4.525899887084960938e+01
3.316199874877929688e+01
7.295099639892578125e+01
1.077399978637695312e+02
1.251159973144531250e+02
1.031330032348632812e+02
6.626399993896484375e+01
8.103600311279296875e+01
8.095600128173828125e+01
7.118399810791015625e+01
7.282499694824218750e+01
8.434100341796875000e+01
7.210199737548828125e+01
1.011190032958984375e+02
1.409510040283203125e+02
1.051959991455078125e+02
3.608200073242187500e+01
5.582799911499023438e+01
8.781099700927734375e+01
5.468000030517578125e+01
4.190800094604492188e+01
3.402199935913085938e+01
7.802200317382812500e+01
1.539080047607421875e+02
1.620140075683593750e+02
1.372590026855468750e+02
1.418029937744140625e+02
1.551620025634765625e+02
1.311020050048828125e+02
1.277259979248046875e+02
1.219369964599609375e+02
1.168059997558593750e+02
6.126599884033203125e+01
6.526599884033203125e+01
5.016299819946289062e+01
7.188600158691406250e+01
7.796800231933593750e+01
6.104999923706054688e+01
8.376200103759765625e+01
9.913200378417968750e+01
5.921200180053710938e+01
5.543999862670898438e+01
5.495600128173828125e+01
4.695600128173828125e+01
7.112999725341796875e+01
8.126100158691406250e+01
5.768000030517578125e+01
7.681099700927734375e+01
7.413300323486328125e+01
4.463199996948242188e+01
9.212400054931640625e+01
8.992400360107421875e+01
1.352510070800781250e+02
2.100939941406250000e+02
1.738059997558593750e+02
1.638059997558593750e+02
1.519550018310546875e+02
4.909500122070312500e+01
4.849700164794921875e+01
1.460670013427734375e+02
8.290799713134765625e+01
3.422200012207031250e+01
7.495999908447265625e+01
5.470399856567382812e+01
1.693199920654296875e+01
7.593199920654296875e+01
8.170400238037109375e+01
4.906299972534179688e+01
5.585200119018554688e+01
8.464099884033203125e+01
9.101699829101562500e+01
8.503399658203125000e+01
7.107700347900390625e+01
6.330500030517578125e+01
5.194599914550781250e+01
5.917399978637695312e+01
5.828799819946289062e+01
4.515700149536132812e+01
2.838500022888183594e+01
1.073850021362304688e+02
1.077639999389648438e+02
1.109120025634765625e+02
1.243050003051757812e+02
9.211100006103515625e+01
7.690000152587890625e+01
8.901399993896484375e+01
6.488300323486328125e+01
4.845299911499023438e+01
1.358970031738281250e+02
1.052559967041015625e+02
7.615899658203125000e+01
8.117600250244140625e+01
1.169649963378906250e+02
1.403410034179687500e+02
1.188850021362304688e+02
8.212999725341796875e+01
5.761199951171875000e+01
1.421470031738281250e+02
1.902779998779296875e+02
1.818220062255859375e+02
1.460670013427734375e+02
2.040670013427734375e+02
2.060670013427734375e+02
1.790670013427734375e+02
1.938589935302734375e+02
2.020529937744140625e+02
1.856600036621093750e+02
1.571329956054687500e+02
1.170530014038085938e+02
6.322700119018554688e+01
1.688589935302734375e+02
1.632010040283203125e+02
1.392100067138671875e+02
